image,caption
542317719_ed4dd95dc2.jpg,"A young boy wearing a red coat smiles as he slides down a slippery tube slide, extending his hand toward the camera while climbing through a play tunnel in an orange jacket."
542405691_0594b1ce72.jpg,"A little boy is kicking a blue ball on the carpet in his living room, which is surrounded by toys, while he is standing on one foot."
542648687_adf13c406b.jpg,"Two black and white dogs run in a grassy field surrounded by low brush and flowers, looking toward something in the air as they change direction."
543007912_23fc735b99.jpg,"Two young twin girls in matching green and orange outfits are jumping in the air, wearing orange shirts and green pants, and are likely jumping on a trampoline outside."
543102698_38e7e38bbc.jpg,A little boy in a red shirt plays with a telescope in a park while a little girl in a pink skirt watches nearby.
543264612_c53cc163b4.jpg,"A chubby young boy wearing white shorts is holding weights, with no shirt, and is also holding a remote."
543291644_64539956e9.jpg,"A young woman wearing a halter top is dancing in front of a band, holding a bottle of water, while a guitarist plays behind her."
543326592_70bd4d8602.jpg,"On a hot day in a park with a fountain, a group of young adults is gathered, including a couple with bright hair who are embracing near a crowd of others, while another couple in leather outfits is also in an embrace, and two women in black are embracing at a crowded outdoor event."
543363241_74d8246fab.jpg,"A bearded man wearing a red headband, a red bandanna, a leather jacket over a teeshirt with an American flag on it, and a leather vest smiles while standing outside, dressed in a leather outfit."
543603259_ef26d9c72d.jpg,"A lady is waiting on a sidewalk, where an Asian woman stands with her messenger bag, a woman looks away from the camera, another woman stands next to a wall and by a fence, and a woman with a bag stands on a street near a man leaning on a wall."
543940240_a54a3c7989.jpg,Four children are jumping up and down on an outdoor trampoline beside a building.
544122267_e9e0100bc5.jpg,"A little girl in a green shirt plays on a swing in the park, singing while sitting on the swing set behind the leaves of a tree."
544257613_d9a1fea3f7.jpg,"A blond man with red hair and big blue eyes is smiling widely, wearing a green scarf, making a funny face towards the camera with wide eyes and a large grin, and flashing his blue eyes and big smile at the camera."
544301311_5e7d69a517.jpg,"Two women in traditional European dress with white head garbs and long dresses sit on a stoop in front of a door on the steps, one drinking a beverage and the other reading."
544576742_283b65fa0d.jpg,"A woman in jeans is rock climbing on a rocky wall, holding onto a huge rock with red string around her, while repelling off the cliff."
54501196_a9ac9d66f2.jpg,"A backpacker, using his hiking stick, points to the snow-capped mountains as he stands on a rocky plain, with a green pack and poses for a picture in front of stunning mountains and clouds."
54723805_bcf7af3f16.jpg,"A group of people, including four mountaineers, are hiking through a snowy, rocky terrain under the moonlit blue sky, with some standing on top of the hill and others walking on the trail."
548751378_c657401312.jpg,A toddler in yellow overalls is running down a dirt path while holding an orange toy in his hand.
549520317_af3d5c32eb.jpg,"A small child in a red jacket and tan pants is sitting at the top of a slide, holding on to the handles, with khaki pants visible, and there is a fence behind the slide."
549887636_0ea5ae4739.jpg,"A man in a black shirt is waiting in a crosswalk, attempting to jaywalk on a street with heavy traffic, while waiting for traffic to stop so he can cross the wet road, with taxis also passing by."
55135290_9bed5c4ca3.jpg,"A boy wearing a red shirt and jeans is doing a flip on his bike, performing tricks upside down over a large field."
551403320_dfdcf9fc3b.jpg,"A woman traverses a wire bridge across a rocky canyon, while a long woman wearing a white helmet crosses a chain linked bridge, and a man is crossing a mountain pass on a metal bridge, with a climber traversing a rope ladder between cliffs, all depicted in the same image."
551664516_78a5131dc4.jpg,"A woman in a black jacket and black and white skirt, wearing sunglasses and carrying a bag, stands in the street, crossing the road."
554526471_a31f8b74ef.jpg,"A group exercise session is taking place on the seashore, where a woman is leading a group of people in water aerobics in the ocean, with many individuals participating in the activity."
55470226_52ff517151.jpg,"A mountain climber, dressed in a yellow jacket, stops to take a drink from a thermos cup while standing on a snow-covered mountain."
55473406_1d2271c1f2.jpg,"A man in red snow gear is kneeling on a snowy ridge under a blue sky, posing on a snowy peak with mountains in the background, while sitting on a snowbank at the top of a mountain with a beautiful view."
554774472_b5d165ff69.jpg,Two little girls are playing in the water of an above-ground swimming pool.
556568556_bc5124dc8e.jpg,"A boy wearing a brown hat and red-soled shoes is playing on a swing in a park, with his eyes closed."
557101732_32bbc47c12.jpg,"A bearded man in jeans and a black shirt, with a white flowing beard, rides a bicycle next to a city bus."
557601144_50b8c40393.jpg,"A grey dog is running in a backyard terrace toward a laundry line on a tile courtyard, chasing a tennis ball."
557721978_dfde31bc02.jpg,"A young girl in a red skirt jumps in a water puddle on a flooded street, playing with her bare feet."
559102835_472ff702b5.jpg,"Two boys are playing soccer on a green field, running after a soccer ball."
560278886_df4bd2e212.jpg,"A group of young soccer players run down the field after the ball, with two teams of boys playing soccer, where the soccer player in the checked shirt is moving the ball and being pursued by players on the other team."
561179884_8b6b925ef9.jpg,"A man dressed in green with a blue backpack is sitting on a rocky surface, having set up a camera to photograph a rocky outcropping, while also climbing over many rocks and taking pictures with his outdoor gear."
561179890_af8e31cb2e.jpg,"A bearded man with a moustache, wearing a cap and carrying a backpack, holds a tripod in front of a wooden bridge that crosses a rocky river, standing near a rocky creek."
561417861_8e25d0c0e8.jpg,"Three men walk down a city street with skyscrapers in the background, where the buildings are brown and the sky is blue, while one man stands by a building and others are nearby, with the shot taken up and out toward the buildings, and three people are walking in different directions."
561940436_64d6fc125d.jpg,"An older man and woman, who are overweight, are sitting on a cement bench with frowns on their faces, appearing unhappy."
562588230_edb2c071c8.jpg,"A little girl in a bathing suit jumps above a kiddie pool, which is an inflatable pool where she is playing."
562928217_21f967a807.jpg,"Two dogs jump for a yellow tennis ball as another dog runs with a Frisbee in the background, while a third dog reaches for the flying Frisbee in the green grass."
56489627_e1de43de34.jpg,"A man is walking in a field behind two donkeys, while a boy is leading donkeys on a path, and a person in a blue jacket follows two donkeys along a mountain trail, with a man and two pack mules walking across a field in front of a mountain, all scenes depicting a group of people and donkeys traveling through mountainous terrain."
